GDP251  ,GDP252  ,GDP253  ,GDP254  ,GDP255  ,GDP256  ,GDP257  ,GDP258  ,GDP259  ,GDP260  ,GDP261  ,GDP263  ,GDP264  ,GDP265  ,GDP266  ,GDP267  ,GDP268  ,GDP269  ,GDP270  ,GDP271  ,GDP272  ,GDP273  ,GDP274  ,GDP275  ,GDP276  ,GDP277  ,GDP278  ,GDP279  ,GDP280  ,GDP281  ,GDP282  ,GDP284  ,GDP285  ,GDP286  ,GDP287  ,GDP288  ,GDP289  ,GDP290  ,GDP291  ,GDP292  ,LBOUT   ,LBPUR7  ,LBMNU   ,LBLCPU  ,GDP272A,GDP273A,GDP274A,GDP274_1,GDP274_2,GDP274_3,GDP275A,GDP275_1,GDP275_2,GDP275_3,GDP275_4,GDP276A,GDP276_1,GDP276_2,GDP276_3,GDP276_4,GDP276_5,GDP276_6,GDP276_7,GDP276_8,GDP277A,GDP278A,GDP279A,GDP280A,GDP281A,GDP282A,GDP284A,GDP284_1,GDP284_2,GDP285A,GDP285_1,GDP285_2,GDP286A,GDP287A,GDP288A,IPS10   ,IPS11   ,IPS299  ,IPS12   ,IPS13   ,IPS18   ,IPS25   ,IPS32   ,IPS34   ,IPS38   ,IPS43   ,IPS307  ,IPS306  ,PMP     ,UTL11   ,CES275  ,CES277  ,CES278  ,CES275R  ,CES277R  ,CES278 R ,CES002  ,CES003  ,CES006  ,CES011  ,CES015  ,CES017  ,CES033  ,CES046  ,CES048  ,CES049  ,CES053  ,CES088  ,CES140  ,LHEL    ,LHELX   ,LHEM    ,LHNAG   ,LHUR    ,LHU680  ,LHU5    ,LHU14   ,LHU15   ,LHU26   ,LHU27   ,CES151  ,CES155  ,HSBR    ,HSFR    ,HSNE    ,HSMW    ,HSSOU   ,HSWST   ,FYFF    ,FYGM3   ,FYGM6   ,FYGT1   ,FYGT5   ,FYGT10  ,FYAAAC  ,FYBAAC  ,Sfygm6,Sfygt1,Sfygt10,sFYAAAC  ,sFYBAAC  ,FM1     ,MZMSL,FM2,FMFBA   ,FMRRA   ,FMRNBA  ,BUSLOANS,CCINRV  ,PI071   ,PI072   ,PI073   ,PI074   ,CPIAUCSL,CPILFESL,PCEPILFE,PWFSA   ,PWFCSA  ,PWIMSA  ,PWCMSA  ,PWCMSAR ,PSCCOM  ,PSCCOMR ,PW561   ,PW561R   ,PMCP    ,EXRUS   ,EXRSW   ,EXRJAN  ,EXRUK   ,EXRCAN  ,FSPCOM  ,FSPIN   ,FSDXP   ,FSPXE   ,FSDJ    ,HHSNTN  ,PMI     ,PMNO    ,PMDEL   ,PMNV    ,MOCMQ   ,MSONDQ  
0.0075327,0.0022936,-0.038053,0.0077462,0.0088632,0.038482,0.018797,0.017052,0.012607,0.019669,0.023537,0.029743,0.038324,0.0059164,-0.00057559,0.011543,0.0041547,0.0090674,0.0056502,0.0083161,0.001115,0.0014378,0.0040351,0.0045708,-0.0014406,0.0026253,0.002192,0.0013383,0.0001271,0.0017848,0.0049669,0.0089108,0.020499,0.006071,0.011421,0.0014696,0.0011185,0.0025299,0.0023935,0.0012575,0.0040895,0.0077737,0.0047687,0.012702,0.001115,0.0014378,0.0040351,0.0013333,0.012106,-0.0040639,0.0045708,0.0060611,0.0013156,0.011427,0.00020692,-0.0014406,-0.0015835,-0.0020174,0.0061001,-0.010012,-0.075658,-0.00085145,0.0020942,0.022121,0.0026253,0.002192,0.0013383,0.0001271,0.0017848,0.0049669,0.0089108,0.008557,0.0099276,0.020499,0.025085,-0.00085033,0.006071,0.011421,0.0014696,0.0059809,0.0081748,0.0090574,0.01109,0.01401,0.010084,0.0020684,0.0035714,0.0048955,0.002289,0.0054606,0.032819,0.0066301,55.567,77.773,0.00029418,-0.0022773,0.0010127,-0.0017841,-0.0059132,-0.00047472,0.0065591,-0.00079326,-0.02397,0.010994,-0.0028585,-0.0039843,-0.0010348,0.0080627,0.0047464,0.003353,0.0054165,0.014661,0.0029029,-0.33333,0.01,0.0077785,0.008245,-0.16667,0,-0.020031,-0.012382,-0.017579,-0.03205,-0.0056581,40.233,0.1,7.4634,7.5092,5.6336,5.5134,6.7214,6.1463,0.20333,0.06,-0.0066667,-0.14,-0.54,-0.57667,-0.45333,-0.49333,0.09,0.68667,2.5933,0.81667,2.2167,-0.0063606,-0.012378,-0.006336,-0.0027555,0.00019541,-0.013453,0.0031663,-0.0018089,0.0014877,0.0041731,0.0045239,-0.0013842,0.0039453,0.0026288,-0.00032147,0.014312,0.016359,0.0091031,0.04874,0.011998,0.050162,-0.020888,0.014234,0.00010483,46.933,-0.067321,-0.10098,-0.14026,0.041952,0.017011,0.044963,0.046598,-0.15667,1.0933,0.075843,-1.5,51.2,55.133,49.267,45.433,0.0047444,0.0092246
0.0095345,0.008311,0.020773,0.012827,0.0024037,-0.002188,0.0015835,-0.013889,-0.025376,-0.007024,0.041834,0.03144,-0.00060661,0.010841,-0.0051953,0.024511,0.010312,0.0070672,0.0076973,0.0087212,-0.00088447,-0.00064803,-0.0023794,-0.010422,0.0059925,-0.0022036,-0.0018895,-0.0029149,-0.0012656,-0.0034047,0.00032952,-0.0035185,-0.017603,-0.0075874,-0.012262,-0.0038674,-0.0007455,-0.0023167,-0.0021825,-0.0011693,0.010151,0.0083539,-0.0014812,0.0007142,-0.00088447,-0.00064803,-0.0023794,-0.00069454,-0.00724,0.0029473,-0.010422,-0.0018354,-0.01368,-0.06779,0.0022014,0.0059925,-0.00053859,0.0035781,0.0050227,0.0020048,0.074175,0.00087789,0.0059303,-0.00019383,-0.0022036,-0.0018895,-0.0029149,-0.0012656,-0.0034047,0.00032952,-0.0035185,-0.0044635,-0.0022287,-0.017603,-0.024482,0.013756,-0.0075874,-0.012262,-0.0038674,0.0057297,0.0070277,0.0057354,0.013003,0.031399,0.006251,-0.0041411,0.0043606,0.012049,0.014189,0.011059,-0.0034375,-0.026276,54.167,78.34,-0.0029935,-0.0039621,-0.0014485,-0.0038019,-0.0092255,-0.0014255,0.004127,-0.0017587,-0.035644,0.0062671,-0.0023569,-0.0038778,9.86E-05,0.0059693,0.0026721,-0.0017359,0.0047945,0.012675,0.0041296,-0.66667,-0.0033333,0.0065634,0.0057582,0,-0.5,0.010547,0.0031759,-0.0077798,0.06622,-0.07226,40.133,-0.033333,7.4944,7.5489,5.7526,5.6836,6.6958,6.1752,-0.27667,-0.27,-0.31,-0.39667,-1.0733,-1.2033,-1.0033,-0.96,0.05,0.56,1.66,1.0167,2.46,-0.0065556,-0.0032453,5.39E-05,-0.0054847,-0.02087,0.0071701,0.0056544,-0.0092153,-0.0006969,-0.0025517,-0.010421,0.0061565,-0.0049577,-0.00072423,0.0027604,-0.023527,-0.028574,-0.016673,-0.064617,-0.055275,-0.014789,-0.038256,-0.25172,-0.25375,49.033,-0.053207,-0.074589,-0.098157,0.0036396,0.014354,0.11044,0.10248,-0.36667,1.91,0.13941,2.2,51.067,56.1,50.133,44.433,0.0088436,-0.02454
0.003946,0.010493,0.034266,0.010927,0.0041527,-0.022554,-0.0025745,-0.025358,-0.09913,0.013999,0.053942,0.01079,0.041598,0.020964,0.031336,0.012183,0.0073906,0.0071765,0.010646,0.0023654,-0.00030761,-0.0066282,0.0048431,-0.015159,-0.0039435,0.0024809,0.0031981,0.0052536,0.0010597,0.0072065,-0.0024319,0.001522,-0.033232,0.00043885,0.0022743,-0.0010839,-0.00031008,-0.0035457,-0.0036987,-0.00016542,0.0060416,0.01377,-0.002332,0.00095147,-0.00030761,-0.0066282,0.0048431,0.0038434,0.0080729,0.00072622,-0.015159,-0.00136,-0.0014439,-0.13113,-0.0071725,-0.0039435,0.0010898,-0.003982,-0.011605,0.0030913,-0.026269,-0.00083841,-0.007891,-0.0069753,0.0024809,0.0031981,0.0052536,0.0010597,0.0072065,-0.0024319,0.001522,0.0036314,-0.0047586,-0.033232,-0.033384,-0.033478,0.00043885,0.0022743,-0.0010839,-0.0059466,-0.0007727,-0.0044408,0.0045378,0.00072318,0.0058704,-0.015211,-0.012385,-0.0082191,0.0043379,-0.0002268,-0.0039362,0.0080318,53.7,78.093,0.00031679,0.0093195,-0.0038566,0.0029086,0.0067353,0.0014255,0.0036852,-0.0057516,-0.097373,0.0044042,-0.0044271,-0.0063221,-0.0013812,0.0062549,0.0051942,-0.00062215,0.0091077,0.013885,0.0020882,0,-0.026667,0.0043223,0.0046853,0.13333,-1.78E-15,0.02697,0.060492,0.0083758,-0.039009,0.050683,40.067,-0.033333,7.5038,7.538,5.6699,5.6982,6.6542,6.2416,-0.90667,-0.75667,-0.76667,-0.85,-0.75667,-0.95333,-0.57,-0.74333,0.04,0.46667,1.4633,1.4,2.67,0.016681,0.025101,0.011434,0.0053988,0.020497,-0.0010902,-0.0075033,0.0018811,-0.006579,0.0049122,-0.015205,-0.0042172,-0.010065,-0.0024687,-0.0023294,-0.00081268,-0.0019582,-0.010603,-0.010548,-0.063649,-0.020569,-0.056667,-0.24687,-0.49942,47.867,-0.044829,-0.06073,-0.1003,0.0467,-0.011948,0.089578,0.099878,-0.30333,1.7633,0.10211,2.1,51.2,56.933,50.267,44.6,0.0015733,-0.059582
0.0095634,0.017195,0.085228,0.0020266,0.0085701,-0.031867,-0.0055677,-0.014919,-0.036238,-0.0039364,0.015304,0.022473,0.027556,0.022478,0.037252,0.0096705,0.014001,0.010433,0.014592,0.01003,0.0016577,0.0068635,0.0031417,0.022307,-0.0020479,0.0014213,0.0009653,-4.74E-05,-0.00079263,0.00046822,0.0032364,-0.00023422,0.037953,0.0030768,0.0018491,0.0046384,0.0016609,0.0050445,0.0053399,0.0015182,0.005007,0.0039895,0.005081,0.0054535,0.0016577,0.0068635,0.0031417,0.0054562,-0.0026277,0.0082358,0.022307,0.0071859,0.020348,0.12739,0.0058864,-0.0020479,-0.0051494,-0.0011147,0.0070624,-0.0087847,-0.00019224,-0.0015647,0.0004354,0.00022184,0.0014213,0.0009653,-4.74E-05,-0.00079263,0.00046822,0.0032364,-0.00023422,-0.0014892,0.0029565,0.037953,0.046177,0.0017181,0.0030768,0.0018491,0.0046384,0.0038963,0.0061649,0.0051103,0.008871,0.025949,0.0026454,7.26E-05,0.0013902,0.0044208,0.0097714,0.0060491,0.03295,0.00059239,53.933,78.303,-0.00033941,-0.00089133,0.00069008,-0.0042539,-0.00095942,-0.0045211,0.0052871,-0.0051963,-0.061943,0.0014188,-0.0048469,-0.0071063,-0.0012348,0.0080061,0.0079007,0.0028978,0.010167,0.013263,0.0030747,1,0.026667,0.0069746,0.0075004,-0.2,0.5,-0.036545,-0.057985,0.02195,0.040874,0.0055066,40.133,0.066667,7.4563,7.4723,5.7004,5.7093,6.5596,6.1137,-0.71333,-0.61667,-0.59333,-0.61667,-0.47667,-0.29667,-0.17333,-0.093333,0.063333,0.46667,1.7833,1.5233,2.8733,0.0031609,0.0011864,-0.0013059,0.0022639,0.010649,0.012077,-0.0034279,0.0015481,0.006912,0.0031758,0.02226,-0.0018853,0.010975,0.0011002,0.00095348,0.012562,0.017,0.018591,0.060389,-0.0041093,0.043912,-0.013593,0.43727,-0.062759,52.633,-0.040143,-0.10159,-0.086302,-0.014481,0,0.0023803,-0.0059944,-0.0033333,0.3,-0.0017746,-3.5333,51,55.633,50.1,46,0.0073839,-0.0052073
0.0049806,0.0064511,-0.015588,0.0094992,0.010376,0.0014707,0.0065587,0.01028,0.0060118,0.012063,-0.0018346,0.036665,0.0078963,-0.0054808,-0.015338,0.0029568,0.0058534,0.0029834,0.0038865,0.00358,0.00051458,-0.00034407,-0.0026983,-0.0012819,0.00086968,-0.00028516,-0.001881,-0.0020768,0.0008945,-0.0036491,-0.0010555,0.012594,0.005232,0.0030283,0.00042259,0.0049615,0.00023528,0.00050656,-5.32E-05,0.00065567,-0.0030012,0.0099047,0.0075734,0.019088,0.00051458,-0.00034407,-0.0026983,-0.0040709,0.0011063,-0.0066031,-0.0012819,-0.0055755,-0.0059112,0.043229,-0.0065808,0.00086968,0.0019456,-0.012228,-0.025374,-0.00038454,0.010982,0.0027308,0.00010915,0.00097341,-0.00028516,-0.001881,-0.0020768,0.0008945,-0.0036491,-0.0010555,0.012594,0.019041,-0.0029079,0.005232,0.0082344,-0.0087944,0.0030283,0.00042259,0.0049615,0.011492,0.010597,0.010092,0.012336,0.021727,0.0087396,0.0044934,0.012597,0.01417,0.018248,0.012602,-0.0036815,-0.0017782,53.967,78.913,0.0032382,0.0082529,0.0010302,-0.00067333,0.0076497,-0.0033445,0.0057637,-0.00038758,-0.034052,0.0063932,-0.0010866,-0.0041013,0.0037,0.0085526,0.0042848,-0.00028333,0.0059661,0.010528,0.0099721,2,0.036667,0.0047355,0.0045572,-0.13333,-0.3,-0.023003,0.0049954,-0.046527,-0.063773,-0.031518,40.033,0.033333,7.462,7.4456,5.663,5.7027,6.4552,6.1917,0.06,-0.17,-0.18,-0.19333,-0.17333,-0.043333,-0.15333,-0.086667,0.053333,0.44333,1.91,1.4133,2.83,0.0010785,-0.0036757,-0.0028006,0.0023855,0.0074372,0.0098872,0.01275,-0.002327,-0.00039293,-0.0028002,-0.0011878,0.00070981,0.00086873,0.0002019,-3.71E-05,0.0093827,0.010895,0.0077912,0.0030302,-0.0010564,0.05575,0.042109,0.1383,0.075973,57,-0.0019305,-0.011952,0.029194,-0.039651,1.67E-16,0.010464,0.015578,0.023333,-0.13,0.028478,-2.9,50.967,55.633,52.033,42.933,0.010833,0.05356
0.0066538,0.00031363,-0.065761,0.0040029,0.015365,0.030396,-0.020009,-0.027812,-0.023408,-0.029508,-0.0026267,0.00059488,-0.0064816,0.0025614,0.006109,-0.00029529,-0.0016909,0.0057844,-0.0023301,0.0068133,0.00064152,0.0041025,0.0029929,0.016491,-0.0034075,-0.0038308,-0.0037565,-0.0048885,-0.0053447,-0.004912,-0.0013159,-0.0043352,0.013815,0.0015154,0.0046542,-0.0013519,0.00078358,0.0021461,0.0022948,0.00077972,-0.0045746,-0.0099047,0.011875,0.0063595,0.00064152,0.0041025,0.0029929,-0.0030532,0.0066908,0.012215,0.016491,0.0022126,0.010966,0.12712,0.0093707,-0.0034075,-0.0015422,0.0078941,0.025882,-0.0081865,-0.0036624,-0.0030283,0.0026198,-0.013168,-0.0038308,-0.0037565,-0.0048885,-0.0053447,-0.004912,-0.0013159,-0.0043352,-0.0056304,-0.00097479,0.013815,0.021479,-0.019814,0.0015154,0.0046542,-0.0013519,0.013523,0.01304,0.012562,0.0078439,0.020037,0.0032051,0.025276,0.013907,0.020175,0.0092324,0.014861,-0.011844,0.020012,58.533,79.587,-0.0039168,-0.019668,0.0013625,-0.0083418,-0.016326,-0.0060003,0.0066614,0.002667,-0.014308,0.011804,0.00083891,-0.00012454,0.0023608,0.0070423,0.0037916,0.0046446,0.0030038,0.010471,0.0029371,1,0.033333,0.0064412,0.0064177,-0.23333,-0.23333,0.0042669,-0.056511,-0.030376,-0.01366,-0.044916,40.5,0.2,7.435,7.4738,5.6537,5.9189,6.4499,6.1556,-0.046667,0.18333,0.13667,0.12667,-0.013333,-0.07,-0.31,-0.43333,0.0066667,0.38667,1.6567,1.1733,2.4667,-0.010315,-0.014791,-0.0064285,-0.0022904,-0.022381,-0.018328,0.025391,-0.028815,0.0041023,0.0030946,0.016585,-0.0033007,0.0050333,-0.0015239,-0.0010346,-0.00038956,0.0005783,0.01009,0.022024,0.021953,-0.043969,-0.0007355,0.12251,0.19932,62.1,-0.057047,-0.072722,-0.046127,0.075458,-0.036724,0.13642,0.15513,-0.39333,2.34,0.15382,-0.4,54.167,58.933,51.533,46.5,0.025075,-0.033022
0.010891,0.013703,0.041708,0.0089483,0.0093509,0.0012212,0.017827,0.023619,0.011833,0.029508,0.0043304,0.039644,0.024851,0.0069196,0.014081,0.00073806,0.013599,0.010236,0.012826,0.01166,-0.0022499,-0.0025296,-0.00076811,-0.009733,0.001209,-0.0021211,-0.0018078,-0.0014238,0.0041037,-0.0039494,-0.0027407,0.0087638,-0.00033328,-0.0040935,-0.0050948,-0.0031831,-0.0023942,-0.00282,-0.0026896,-0.0022524,0.0064653,-0.00083857,0.0056792,0.0023026,-0.0022499,-0.0025296,-0.00076811,0.010289,-0.010065,-0.0096273,-0.009733,-0.001913,-0.0034948,-0.081007,-0.0040111,0.001209,0.0020448,0.0044787,-0.001106,0.0094545,-0.0059766,0.0083184,0.00021608,-0.0061121,-0.0021211,-0.0018078,-0.0014238,0.0041037,-0.0039494,-0.0027407,0.0087638,0.013645,-0.0025667,-0.00033328,-0.006162,0.026079,-0.0040935,-0.0050948,-0.0031831,0.016923,0.015042,0.012306,0.010425,-0.0040001,0.015956,0.020862,0.019261,0.020514,0.020901,0.016263,0.033825,0.030999,60,80.29,0.0022495,0.012961,-0.0013965,-0.0038562,-0.00058111,-0.0048263,0.0085862,0.0041013,0.0078652,0.0089101,0.0025315,0.0014002,0.0043137,0.0089019,0.0083886,0.0045228,0.0097684,0.011043,0.0039028,3.6667,0.076667,0.0085243,0.0080342,-0.33333,0.033333,-0.0461,-0.10187,-0.011554,0.011673,-0.032533,40.333,-0.1,7.3402,7.3852,5.6095,5.6915,6.4473,6.0202,0.43,0.12,0.43667,0.84333,1.21,1.15,0.8,0.69667,0.32333,1.11,2.6867,0.82333,2.0133,-0.015018,-0.013216,-0.0070622,-0.0069785,-0.026349,-0.0434,-0.04072,0.010927,-0.0026239,-0.00076868,-0.0097358,0.0012091,-0.00073169,0.0039105,0.00010416,0.00088662,0.0015285,0.00051611,0.0087615,0.030674,0.060168,0.05921,-0.15016,0.048998,68.6,-0.031347,-0.035091,-0.071316,0.062757,-0.0024969,0.048807,0.073311,-0.053333,0.78667,0.061727,0.1,56.7,61.467,54.533,48.6,0.0090532,0.081202
0.0091117,0.011074,0.04083,0.0016954,0.0092642,0.0010166,0.02102,0.031705,0.040754,0.027205,-0.0030162,0.04225,0.019121,0.001813,0.0013435,0.0020637,0.012368,0.0076853,0.010842,0.0089591,0.0021521,0.0014691,-0.00015661,-0.00050337,0.0033496,-2.77E-06,0.00067247,0.00040529,0.001191,-1.86E-05,0.00081404,-0.009703,-0.015377,0.00053608,0.0011195,0.00020358,0.0022968,0.0011733,0.0011767,0.0020145,0.0015543,0.00073379,0.0069772,0.010183,0.0021521,0.0014691,-0.00015661,-0.0034015,0.0010947,0.0040053,-0.00050337,-0.0018702,-0.0076625,0.019257,-0.00053915,0.0033496,-0.0041087,0.004205,0.0098956,-0.00076635,0.010108,0.00049289,-0.00086812,0.013996,-2.77E-06,0.00067247,0.00040529,0.001191,-1.86E-05,0.00081404,-0.009703,-0.015716,0.0042614,-0.015377,-0.019757,0.0031458,0.00053608,0.0011195,0.00020358,0.017507,0.016178,0.01647,0.012058,0.002279,0.015665,0.027044,0.019168,0.020903,0.01951,0.017276,0.018425,0.015583,64.067,81.103,-2.33E-05,-0.0071692,0.0033941,-0.0050125,-0.009344,-0.0031496,0.0080635,0.005759,0.011683,0.0046544,0.0058758,0.0049937,0.0072618,0.0075103,0.006854,0.0052277,0.0069794,0.0068793,0.0023733,3.6667,0.08,0.0062986,0.007311,-0.26667,-0.6,-0.0012451,-0.02757,-0.10338,-0.13013,-0.079303,40.267,0.13333,7.3223,7.3933,5.5785,5.6395,6.4892,6.0426,0.19333,0.38667,0.20333,0.36,0.47333,0.53333,0.59,0.55,0.14,1.0833,2.8333,0.88,2.03,-0.016092,-0.01423,-0.0023136,-0.0036675,-0.026531,-0.012462,0.0063088,0.0086911,0.0015177,-0.00019013,-0.00063996,0.0033498,-0.00070877,-0.0026651,0.0012926,-0.0025928,-0.0036245,0.0017991,-0.013556,0.015793,-0.02608,0.031952,0.02639,0.074255,76.333,0.01301,0.022076,0.029647,-0.014747,-0.0050125,0.085245,0.092251,-0.21,2,0.099468,2.4,58.967,62.933,60.233,47.733,0.0082777,0.0060277
0.017235,0.0024442,-0.029343,0.0053499,0.0088796,0.075138,0,-0.0020374,0.018914,-0.012919,0.0049784,0.036319,0.022737,0.013553,0.014926,0.012584,0.0047854,0.016401,0.0043949,0.017532,-0.00073198,-0.0017693,-0.0038978,-0.0028991,-0.00043038,0.0055136,0.006142,0.0089346,0.0044645,0.011271,0.00036111,0.013193,0.0054086,-0.0042866,-0.0022475,-0.0062099,-0.00059871,-0.0011396,-0.0010082,-0.00073208,0.0089459,0.0040784,0.010274,0.0029552,-0.00073198,-0.0017693,-0.0038978,-0.0076176,-0.00062997,-1.97E-05,-0.0028991,-0.00086573,0.010077,-0.037697,-0.0032677,-0.00043038,0.0049038,-0.0082981,-0.018319,0.00024201,-0.010421,-0.00076185,7.01E-05,0.00046195,0.0055136,0.006142,0.0089346,0.0044645,0.011271,0.00036111,0.013193,0.019428,-0.002294,0.0054086,0.007759,-0.0049457,-0.0042866,-0.0022475,-0.0062099,0.024185,0.022247,0.025018,0.017594,0.038915,0.0095815,0.047,0.026655,0.043384,0.014505,0.027562,-0.019906,0.023625,63.4,82.91,0.0028427,0.0054653,-5.11E-05,-0.0011427,-0.0021537,-0.001214,0.0093867,0.008626,0.012791,0.011962,0.0075122,0.0087485,0.0055689,0.0094568,0.0084942,0.007652,0.0087405,0.0041464,0.0086669,1.3333,0.036667,0.0058306,0.0058752,-0.16667,-0.2,-0.0042657,-0.017203,-0.055716,-0.027567,-0.081093,40.467,0.16667,7.2558,7.3289,5.536,5.6466,6.4124,5.9331,0.073333,-0.18,0.23,0.11333,0.20333,0.24667,0.45667,0.47333,0.55,1.3767,3.26,1.09,2.2567,0.0095592,6.58E-05,0.0051447,0.0083963,0.017527,0.012414,0.0027961,0.0021946,-0.0015832,-0.0038978,-0.0029429,-0.00032833,-0.0012657,0.002137,0.00018688,-0.0063132,-0.0067406,-0.0031009,-0.03368,-0.018052,-0.037938,-0.0062041,-0.14814,-0.074212,79.167,-0.055251,-0.086614,-0.080126,0.081671,-0.010101,-0.22361,-0.23993,0.77333,-4.78,-0.23941,-7.8333,60.167,62.033,63.267,50.9,0.0086289,0.046957
0.0048914,0.016494,0.049344,0.0089461,0.012804,-0.058013,-0.0013617,0.0074501,-0.038787,0.030557,-0.021932,0.053747,-0.0042407,-0.0058546,-0.027446,0.012141,0.014367,0,0.009182,0.0060718,0.0014307,0.00020617,-0.0061301,-0.0019085,0.0030614,0.00027653,0.00092976,0.0012426,0.0059542,-0.0012682,0.0002083,-0.00497,-0.0016693,0.0076135,0.011142,0.004678,0.001567,0.0018218,0.0018247,0.0014309,0.0029643,0.0087282,0.00080931,0.013527,0.0014307,0.00020617,-0.0061301,-0.016129,0.0040875,-0.00070002,-0.0019085,0.0023233,-0.01327,-0.024676,0.0071167,0.0030614,-0.00017508,0.0014831,0.0062148,-0.0023832,0.0051521,0.0046234,-0.00068842,0.0061768,0.00027653,0.00092976,0.0012426,0.0059542,-0.0012682,0.0002083,-0.00497,-0.0076827,0.0016942,-0.0016693,-0.0059436,0.017031,0.0076135,0.011142,0.004678,0.0087544,0.010659,0.012231,0.0094838,-0.0062328,0.015277,0.017039,0.0064231,0.0082576,0.0021176,0.0065301,0.056249,0.020769,58.533,83.15,-0.0019534,0.0040153,-0.0013931,-0.0027479,0.0015668,-0.0031634,0.0076978,0.0017275,-0.0087823,-0.0010992,0.0026974,0.0017773,0.0041444,0.0089908,0.006627,0.0057386,0.0060018,0.0044898,0.0054939,-1,0.01,0.0049791,0.0050025,-0.13333,0.033333,-0.043253,0.019727,-0.030702,0.0058061,-0.065737,40.367,-0.066667,7.2459,7.2622,5.6288,5.4596,6.2773,5.9393,-0.25333,-0.14,-0.38333,-0.46,-0.72,-0.70667,-0.65667,-0.62667,0.30667,1.0567,2.6933,1.14,2.3367,-0.003623,0.008211,0.0060856,-0.0044489,-0.0051316,-0.012135,-0.002712,-0.0039389,6.59E-05,-0.0061301,-0.0018187,0.0030084,-0.0015184,-0.0017774,0.00047894,0.0047088,0.0025534,-0.0020404,-6.48E-05,-0.018614,0.013206,0.0065119,-0.067019,-0.14162,78.133,-0.031237,-0.016807,-0.05815,0.023626,-0.033552,0.010672,0.013463,0.026667,-1.2567,-0.015653,6.0667,56.1,58.4,60.167,46.9,-0.0031183,0.075835
0.012636,0.0071781,0.0003882,0.010245,0.0069286,0.024079,0.01928,0.02444,0.020687,0.026027,0.007983,0.027169,-0.011755,0.0022742,-0.010203,0.012421,0.011841,0.0086983,0.0080585,0.012034,0.001661,0.002521,0.0076047,0.0058022,-0.00093396,-0.0017911,-0.002929,-0.00426,-0.0059072,-0.0033328,-8.08E-05,0.0089164,0.003836,-0.00092686,-0.0042512,0.0017657,0.0012607,0.00098207,0.00098198,0.0015284,0.001643,0.00062054,0.014257,0.0079184,0.001661,0.002521,0.0076047,0.014654,0.002764,-0.0012395,0.0058022,0.0022734,0.019297,0.018853,-0.0015882,-0.00093396,-0.0044274,0.011216,0.0057643,0.015869,0.0014717,0.0021669,0.0020254,-0.0081351,-0.0017911,-0.002929,-0.00426,-0.0059072,-0.0033328,-8.08E-05,0.0089164,0.012331,-0.00069136,0.003836,0.0084516,-0.015462,-0.00092686,-0.0042512,0.0017657,0.0088249,0.0065464,0.0090061,0.00524,0.030782,-0.004227,0.026746,0.011583,0.018558,0.005601,0.01106,-0.033441,-0.00727,59.6,83.907,0.0043591,-0.0022436,0.0036347,-0.00091764,-0.0027435,-0.0012194,0.0088361,0.0065181,-0.0049772,0.016617,0.0042002,0.0057392,0.0017778,0.0086311,0.0095395,0.010691,0.010093,0.0029307,0.0047206,0.33333,0.053333,0.0046317,0.0052468,-0.23333,-0.7,0.012765,-0.074884,-0.091641,-0.12787,-0.056865,40.433,0.13333,7.2812,7.307,5.4652,5.6699,6.3676,5.9445,0.49333,0.48667,0.46333,0.52,0.51333,0.49333,0.25333,0.22667,0.28333,1.09,2.7,0.9,2.07,0.01136,0.0052047,0.0017287,0.0015085,0.013929,-0.025655,0.012157,0.0055937,0.0024299,0.0076376,0.0058464,-0.001134,0.0036327,0.0023548,0.0016071,0.0027795,0.0053809,0.0090439,0.024523,0.0043167,0.024884,0.029714,0.15932,0.015964,81.067,-0.0091682,0.028642,-0.017895,0.024258,-0.029296,0.019262,0.025532,0.083333,-0.98333,0.026059,2.4667,56.867,59.633,60.367,50.133,0.016086,-0.032411
